States,Region,Latitude,Longitude,Date,Day,Type of Day,Month,Season,Period,Electricity Consumed
Punjab,NR,31.51997398,75.98000281,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,105.4
Haryana,NR,28.45000633,77.01999101,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,123.2
Rajasthan,NR,26.44999921,74.63998124,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,226.8
Delhi,NR,28.6699929,77.23000403,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,74.9
UP,NR,27.59998069,78.05000565,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,289.5
Uttarakhand,NR,30.32040895,78.05000565,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,38.9
HP,NR,31.10002545,77.16659704,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,28.7
J&K,NR,33.45,76.24,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,38.1
Chandigarh,NR,30.71999697,76.78000565,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,4.7
Chhattisgarh,WR,22.09042035,82.15998734,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,78.4
Gujarat,WR,22.2587,71.1924,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,257.6
MP,WR,21.30039105,76.13001949,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,247.7
Maharashtra,WR,19.25023195,73.16017493,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,452.7
Goa,WR,15.491997,73.81800065,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,10.5
DD,WR,20.4283,72.8397,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,6.5
DNH,WR,20.26657819,73.01661779999999,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,18.1
Andhra Pradesh,WR,14.7504291,78.57002559,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,166.7
Telangana,SR,18.1124,79.0193,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,211.4
Karnataka,SR,12.57038129,76.91999711,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,230.7
Kerala,SR,8.900372741,76.56999263,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,70.4
Tamil Nadu,SR,12.92038576,79.15004187,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,287.0
Pondy,SR,11.93499371,79.83000037,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,7.1
Bihar,SR,25.78541445,87.4799727,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,82.5
DVC,ER,22.4975,88.3527,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,63.6
Jharkhand,ER,23.80039349,86.41998572,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,24.8
Odisha,ER,19.82042971,85.90001746,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,68.2
West Bengal,ER,22.58039044,88.32994665,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,113.8
Sikkim,ER,27.3333303,88.6166475,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,1.9
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,2.3
Assam,NER,26.7499809,94.21666744,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,22.3
Manipur,NER,24.79997072,93.95001705,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,2.6
Meghalaya,NER,25.57049217,91.8800142,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,6.0
Mizoram,NER,23.71039899,92.72001461,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,2.1
Tripura,NER,23.83540428,91.27999914,2020-01-14,Tuesday,Working,1,WINTER,pre-Covid-Lockdown,3.7
Punjab,NR,31.51997398,75.98000281,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,111.4
Haryana,NR,28.45000633,77.01999101,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,127.7
Rajasthan,NR,26.44999921,74.63998124,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,233.3
Delhi,NR,28.6699929,77.23000403,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,75.4
UP,NR,27.59998069,78.05000565,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,284.0
Uttarakhand,NR,30.32040895,78.05000565,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,39.1
HP,NR,31.10002545,77.16659704,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,30.7
J&K,NR,33.45,76.24,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,43.8
Chandigarh,NR,30.71999697,76.78000565,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,4.6
Chhattisgarh,WR,22.09042035,82.15998734,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,77.8
Gujarat,WR,22.2587,71.1924,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,273.3
MP,WR,21.30039105,76.13001949,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,236.9
Maharashtra,WR,19.25023195,73.16017493,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,441.2
Goa,WR,15.491997,73.81800065,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,10.1
DD,WR,20.4283,72.8397,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,6.8
DNH,WR,20.26657819,73.01661779999999,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,17.9
Andhra Pradesh,WR,14.7504291,78.57002559,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,156.0
Telangana,SR,18.1124,79.0193,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,201.5
Karnataka,SR,12.57038129,76.91999711,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,220.5
Kerala,SR,8.900372741,76.56999263,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,70.2
Tamil Nadu,SR,12.92038576,79.15004187,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,238.5
Pondy,SR,11.93499371,79.83000037,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,5.7
Bihar,SR,25.78541445,87.4799727,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,80.7
DVC,ER,22.4975,88.3527,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,64.5
Jharkhand,ER,23.80039349,86.41998572,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,24.9
Odisha,ER,19.82042971,85.90001746,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,67.8
West Bengal,ER,22.58039044,88.32994665,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,111.2
Sikkim,ER,27.3333303,88.6166475,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,1.9
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,2.2
Assam,NER,26.7499809,94.21666744,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,20.5
Manipur,NER,24.79997072,93.95001705,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,2.7
Meghalaya,NER,25.57049217,91.8800142,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,5.9
Mizoram,NER,23.71039899,92.72001461,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,1.3
Nagaland,NER,25.6669979,94.11657019,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,2.1
Tripura,NER,23.83540428,91.27999914,2020-01-15,Wednesday,Working,1,WINTER,pre-Covid-Lockdown,3.8
Punjab,NR,31.51997398,75.98000281,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,112.0
Haryana,NR,28.45000633,77.01999101,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,125.3
Rajasthan,NR,26.44999921,74.63998124,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,225.9
Delhi,NR,28.6699929,77.23000403,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,76.4
UP,NR,27.59998069,78.05000565,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,253.9
Uttarakhand,NR,30.32040895,78.05000565,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,39.8
HP,NR,31.10002545,77.16659704,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,31.1
J&K,NR,33.45,76.24,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,42.2
Chandigarh,NR,30.71999697,76.78000565,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,4.7
Chhattisgarh,WR,22.09042035,82.15998734,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,78.8
Gujarat,WR,22.2587,71.1924,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,309.7
MP,WR,21.30039105,76.13001949,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,214.5
Maharashtra,WR,19.25023195,73.16017493,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,438.8
Goa,WR,15.491997,73.81800065,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,10.0
DD,WR,20.4283,72.8397,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,7.2
DNH,WR,20.26657819,73.01661779999999,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,18.2
Andhra Pradesh,WR,14.7504291,78.57002559,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,153.7
Telangana,SR,18.1124,79.0193,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,200.8
Karnataka,SR,12.57038129,76.91999711,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,227.3
Kerala,SR,8.900372741,76.56999263,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,70.1
Tamil Nadu,SR,12.92038576,79.15004187,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,227.2
Pondy,SR,11.93499371,79.83000037,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,5.2
Bihar,SR,25.78541445,87.4799727,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,77.1
DVC,ER,22.4975,88.3527,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,63.2
Jharkhand,ER,23.80039349,86.41998572,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,25.4
Odisha,ER,19.82042971,85.90001746,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,65.6
West Bengal,ER,22.58039044,88.32994665,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,113.8
Sikkim,ER,27.3333303,88.6166475,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,1.9
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,2.3
Assam,NER,26.7499809,94.21666744,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,20.9
Manipur,NER,24.79997072,93.95001705,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,3.2
Meghalaya,NER,25.57049217,91.8800142,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,6.1
Mizoram,NER,23.71039899,92.72001461,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,2.2
Tripura,NER,23.83540428,91.27999914,2020-01-16,Thursday,Working,1,WINTER,pre-Covid-Lockdown,3.7
Punjab,NR,31.51997398,75.98000281,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,111.6
Haryana,NR,28.45000633,77.01999101,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,125.3
Rajasthan,NR,26.44999921,74.63998124,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,228.1
Delhi,NR,28.6699929,77.23000403,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,77.3
UP,NR,27.59998069,78.05000565,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,260.9
Uttarakhand,NR,30.32040895,78.05000565,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,39.1
HP,NR,31.10002545,77.16659704,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,31.1
J&K,NR,33.45,76.24,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,49.6
Chandigarh,NR,30.71999697,76.78000565,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,4.6
Chhattisgarh,WR,22.09042035,82.15998734,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,79.3
Gujarat,WR,22.2587,71.1924,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,322.9
MP,WR,21.30039105,76.13001949,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,225.0
Maharashtra,WR,19.25023195,73.16017493,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,431.4
Goa,WR,15.491997,73.81800065,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,9.5
DD,WR,20.4283,72.8397,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,7.3
DNH,WR,20.26657819,73.01661779999999,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,18.0
Andhra Pradesh,WR,14.7504291,78.57002559,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,167.5
Telangana,SR,18.1124,79.0193,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,209.8
Karnataka,SR,12.57038129,76.91999711,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,233.0
Kerala,SR,8.900372741,76.56999263,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,71.4
Tamil Nadu,SR,12.92038576,79.15004187,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,246.6
Pondy,SR,11.93499371,79.83000037,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,5.4
Bihar,SR,25.78541445,87.4799727,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,74.2
DVC,ER,22.4975,88.3527,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,63.4
Jharkhand,ER,23.80039349,86.41998572,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,25.2
Odisha,ER,19.82042971,85.90001746,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,67.9
West Bengal,ER,22.58039044,88.32994665,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,115.0
Sikkim,ER,27.3333303,88.6166475,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,2.0
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,2.2
Assam,NER,26.7499809,94.21666744,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,22.0
Manipur,NER,24.79997072,93.95001705,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,2.8
Meghalaya,NER,25.57049217,91.8800142,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,6.0
Mizoram,NER,23.71039899,92.72001461,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,2.3
Tripura,NER,23.83540428,91.27999914,2020-01-17,Friday,Working,1,WINTER,pre-Covid-Lockdown,3.6
Punjab,NR,31.51997398,75.98000281,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,110.4
Haryana,NR,28.45000633,77.01999101,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,126.1
Rajasthan,NR,26.44999921,74.63998124,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,230.2
Delhi,NR,28.6699929,77.23000403,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,73.3
UP,NR,27.59998069,78.05000565,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,279.8
Uttarakhand,NR,30.32040895,78.05000565,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,39.6
HP,NR,31.10002545,77.16659704,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,31.3
J&K,NR,33.45,76.24,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,49.9
Chandigarh,NR,30.71999697,76.78000565,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,4.3
Chhattisgarh,WR,22.09042035,82.15998734,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,72.5
Gujarat,WR,22.2587,71.1924,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,322.1
MP,WR,21.30039105,76.13001949,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,230.2
Maharashtra,WR,19.25023195,73.16017493,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,431.8
Goa,WR,15.491997,73.81800065,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,9.3
DD,WR,20.4283,72.8397,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,7.2
DNH,WR,20.26657819,73.01661779999999,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,18.1
Andhra Pradesh,WR,14.7504291,78.57002559,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,169.5
Telangana,SR,18.1124,79.0193,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,209.8
Karnataka,SR,12.57038129,76.91999711,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,228.3
Kerala,SR,8.900372741,76.56999263,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,72.3
Tamil Nadu,SR,12.92038576,79.15004187,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,262.1
Pondy,SR,11.93499371,79.83000037,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,6.1
Bihar,SR,25.78541445,87.4799727,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,73.0
DVC,ER,22.4975,88.3527,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,63.5
Jharkhand,ER,23.80039349,86.41998572,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,24.3
Odisha,ER,19.82042971,85.90001746,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,68.4
West Bengal,ER,22.58039044,88.32994665,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,116.0
Sikkim,ER,27.3333303,88.6166475,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,1.2
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,2.2
Assam,NER,26.7499809,94.21666744,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,22.6
Manipur,NER,24.79997072,93.95001705,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,2.6
Meghalaya,NER,25.57049217,91.8800142,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,6.1
Mizoram,NER,23.71039899,92.72001461,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,2.3
Tripura,NER,23.83540428,91.27999914,2020-01-18,Saturday,Holiday,1,WINTER,pre-Covid-Lockdown,3.5
Punjab,NR,31.51997398,75.98000281,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,104.6
Haryana,NR,28.45000633,77.01999101,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,115.6
Rajasthan,NR,26.44999921,74.63998124,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,228.2
Delhi,NR,28.6699929,77.23000403,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,71.7
UP,NR,27.59998069,78.05000565,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,271.3
Uttarakhand,NR,30.32040895,78.05000565,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,36.7
HP,NR,31.10002545,77.16659704,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,28.7
J&K,NR,33.45,76.24,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,50.0
Chandigarh,NR,30.71999697,76.78000565,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,3.9
Chhattisgarh,WR,22.09042035,82.15998734,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,78.7
Gujarat,WR,22.2587,71.1924,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,313.5
MP,WR,21.30039105,76.13001949,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,229.3
Maharashtra,WR,19.25023195,73.16017493,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,426.8
Goa,WR,15.491997,73.81800065,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,8.7
DD,WR,20.4283,72.8397,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,6.6
DNH,WR,20.26657819,73.01661779999999,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,18.1
Andhra Pradesh,WR,14.7504291,78.57002559,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,170.2
Telangana,SR,18.1124,79.0193,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,208.6
Karnataka,SR,12.57038129,76.91999711,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,192.3
Kerala,SR,8.900372741,76.56999263,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,67.8
Tamil Nadu,SR,12.92038576,79.15004187,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,246.7
Pondy,SR,11.93499371,79.83000037,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,6.0
Bihar,SR,25.78541445,87.4799727,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,75.0
DVC,ER,22.4975,88.3527,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,63.2
Jharkhand,ER,23.80039349,86.41998572,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,24.0
Odisha,ER,19.82042971,85.90001746,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,68.4
West Bengal,ER,22.58039044,88.32994665,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,107.4
Sikkim,ER,27.3333303,88.6166475,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,1.6
Arunachal Pradesh,ER,27.10039878,93.61660071,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,2.2
Assam,NER,26.7499809,94.21666744,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,22.7
Manipur,NER,24.79997072,93.95001705,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,2.6
Meghalaya,NER,25.57049217,91.8800142,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,6.1
Mizoram,NER,23.71039899,92.72001461,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,1.6
Nagaland,NER,25.6669979,94.11657019,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,2.2
Tripura,NER,23.83540428,91.27999914,2020-01-19,Sunday,Holiday,1,WINTER,pre-Covid-Lockdown,3.4
Punjab,NR,31.51997398,75.98000281,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,105.1
Haryana,NR,28.45000633,77.01999101,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,126.4
Rajasthan,NR,26.44999921,74.63998124,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,234.2
Delhi,NR,28.6699929,77.23000403,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,77.7
UP,NR,27.59998069,78.05000565,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,281.2
Uttarakhand,NR,30.32040895,78.05000565,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,40.0
HP,NR,31.10002545,77.16659704,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,32.2
J&K,NR,33.45,76.24,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,51.0
Chandigarh,NR,30.71999697,76.78000565,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,4.5
Chhattisgarh,WR,22.09042035,82.15998734,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,78.7
Gujarat,WR,22.2587,71.1924,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,324.8
MP,WR,21.30039105,76.13001949,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,235.9
Maharashtra,WR,19.25023195,73.16017493,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,445.9
Goa,WR,15.491997,73.81800065,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,9.9
DD,WR,20.4283,72.8397,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,7.0
DNH,WR,20.26657819,73.01661779999999,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,18.3
Andhra Pradesh,WR,14.7504291,78.57002559,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,177.3
Telangana,SR,18.1124,79.0193,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,211.8
Karnataka,SR,12.57038129,76.91999711,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,233.6
Kerala,SR,8.900372741,76.56999263,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,73.3
Tamil Nadu,SR,12.92038576,79.15004187,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,283.0
Pondy,SR,11.93499371,79.83000037,2020-01-20,Monday,Working,1,WINTER,pre-Covid-Lockdown,6.9
